DATES,Timestamp,S&P 500,All World Index,High Yield,HFRXGL Index,Gold,Emerging Markets,Russell 2000,Oil,Frontier Markets,Biotech,Bitcoin,Ethereum
9/14/2017,1505347200,4839.29,231.3043,1931.03,1252.51,1329.74,45.32,1425.023,49.89,31.39,83.19,3154.95,213.91
9/15/2017,1505433600,4848.84,231.8155,1931.14,1253.3,1320.18,45.59,1431.712,49.89,31.35,83.66,3637.52,250.46
9/16/2017,1505520000,4848.84,231.8155,1931.14,1253.3,1320.18,45.59,1431.712,49.89,31.35,83.66,3625.04,246.52
9/17/2017,1505606400,4848.84,231.8155,1931.14,1253.3,1320.18,45.59,1431.712,49.89,31.35,83.66,3582.88,251.75
9/18/2017,1505692800,4856.08,232.3895,1932.97,1254.28,1307.44,45.75,1441.083,49.91,31.3,84.03,4065.2,293.5
9/19/2017,1505779200,4861.52,232.8769,1934.3,1254.92,1311.15,45.85,1440.404,49.48,31.32,83.69,3924.97,282.8
9/20/2017,1505865600,4864.61,233.2107,1935.59,1255.15,1301.1,45.64,1445.42,50.41,31.14,85.17,3905.95,283.74
9/21/2017,1505952000,4849.95,232.2614,1935.3,1255.36,1291.2,45.64,1444.184,50.55,31.2,84.59,3631.04,258.58
9/22/2017,1506038400,4853.2,232.5551,1935.11,1255.82,1297.3,45.38,1450.781,50.66,31.36,83.91,3630.7,264.31
9/23/2017,1506124800,4853.2,232.5551,1935.11,1255.82,1297.3,45.38,1450.781,50.66,31.36,83.91,3792.4,286.17
9/24/2017,1506211200,4853.2,232.5551,1935.11,1255.82,1297.3,45.38,1450.781,50.66,31.36,83.91,3682.84,282.48
9/25/2017,1506297600,4842.41,231.6498,1936.99,1255.15,1310.78,44.61,1451.958,52.22,30.88,84.25,3926.07,292.33
9/26/2017,1506384000,4843.14,230.8551,1938.37,1253.79,1293.98,44.49,1456.863,51.88,30.98,83.25,3892.35,287.44
9/27/2017,1506470400,4862.93,231.4291,1938.11,1254.34,1282.78,44.33,1484.813,52.14,31.08,84.47,4200.67,306.47
9/28/2017,1506556800,4869.81,231.7557,1939.45,1255.33,1287.3,44.3,1488.786,51.56,31.19,85.88,4174.73,299.15
9/29/2017,1506643200,4887.97,232.8363,1940.87,1256.79,1279.75,44.81,1490.861,51.67,31.33,86.57,4163.07,291.47
9/30/2017,1506729600,4887.97,232.8363,1940.87,1256.79,1279.75,44.81,1490.861,51.67,31.33,86.57,4338.71,301.46
10/1/2017,1506816000,4887.97,232.8363,1940.87,1256.79,1279.75,44.81,1490.861,51.67,31.33,86.57,4403.74,302.34
10/2/2017,1506902400,4906.92,233.2963,1941.48,1258.53,1271.13,44.82,1509.472,50.58,31.73,87.97,4409.32,297.48
10/3/2017,1506988800,4917.73,234.1604,1942.06,1260.9,1271.66,45.53,1511.967,50.42,31.63,87.78,4317.48,292.46
10/4/2017,1507075200,4924.19,234.4234,1943.03,1262.3,1274.85,45.52,1507.765,49.98,31.66,88.24,4229.36,292.66
10/5/2017,1507161600,4952.85,235.007,1944.18,1262.19,1268.22,45.86,1512.088,50.79,31.8,88.51,4328.41,295.86
10/6/2017,1507248000,4949.09,234.8262,1943.95,1260.46,1276.68,45.63,1510.217,49.29,31.89,88.32,4370.81,308.59
10/7/2017,1507334400,4949.09,234.8262,1943.95,1260.46,1276.68,45.63,1510.217,49.29,31.89,88.32,4426.89,311.12
10/8/2017,1507420800,4949.09,234.8262,1943.95,1260.46,1276.68,45.63,1510.217,49.29,31.89,88.32,4610.48,308.61
10/9/2017,1507507200,4940.16,234.6673,1943.95,1259.98,1284.05,45.6,1503.561,49.58,31.72,87.73,4772.02,297.39
10/10/2017,1507593600,4951.77,235.8409,1945.35,1261.25,1288.03,46.05,1508.005,50.92,31.69,87.63,4781.99,299.87
10/11/2017,1507680000,4960.79,236.2729,1945.71,1261.9,1291.72,46.26,1506.925,51.3,31.73,87.37,4826.48,303.46
10/12/2017,1507766400,4952.85,236.3081,1944.8,1260.74,1293.72,46.24,1505.164,50.6,31.75,87.29,5446.91,304.14
10/13/2017,1507852800,4957.27,236.8663,1944.5,1261.5,1303.82,46.66,1502.658,51.45,31.88,86.66,5647.21,338.76
10/14/2017,1507939200,4957.27,236.8663,1944.5,1261.5,1303.82,46.66,1502.658,51.45,31.88,86.66,5831.79,339.63
10/15/2017,1508025600,4957.27,236.8663,1944.5,1261.5,1303.82,46.66,1502.658,51.45,31.88,86.66,5678.19,336.6
10/16/2017,1508112000,4966.05,237.2088,1945.94,1262.13,1295.79,46.63,1502.681,51.87,31.9,86.92,5725.59,333.38
10/17/2017,1508198400,4969.38,236.7965,1947.35,1261.7,1285.12,46.39,1497.499,51.88,31.79,86.74,5605.51,317.08
10/18/2017,1508284800,4973.28,237.1487,1948.82,1262.52,1281.08,46.5,1505.144,52.04,31.63,86.23,5590.69,314.32
10/19/2017,1508371200,4975.32,237.2035,1949.21,1261.39,1290.13,46.09,1502.044,51.29,31.77,85.71,5708.52,308.09
10/20/2017,1508457600,5001.11,237.5165,1950.5,1263.7,1280.47,46.26,1509.247,51.47,31.75,85.62,6011.45,304.01
10/21/2017,1508544000,5001.11,237.5165,1950.5,1263.7,1280.47,46.26,1509.247,51.47,31.75,85.62,6031.6,300.19
10/22/2017,1508630400,5001.11,237.5165,1950.5,1263.7,1280.47,46.26,1509.247,51.47,31.75,85.62,6008.42,295.45
10/23/2017,1508716800,4981.37,236.8569,1952.26,1261.32,1282.27,45.89,1497.492,51.9,31.82,84.46,5930.32,286.95
10/24/2017,1508803200,4989.56,236.9318,1952.49,1262.08,1276.58,45.89,1500.42,52.47,32.01,83.58,5526.64,298.33
10/25/2017,1508889600,4966.29,236.1418,1949.12,1260.23,1277.53,45.79,1493.478,52.18,31.92,82.87,5750.8,297.92
10/26/2017,1508976000,4972.6,236.2262,1949.15,1260.34,1266.99,45.48,1497.459,52.64,31.96,81.81,5904.83,296.53
10/27/2017,1509062400,5012.75,237.2002,1948.07,1261.94,1273.35,46.14,1508.316,53.9,32.01,83.8,5780.9,297.42
10/28/2017,1509148800,5012.75,237.2002,1948.07,1261.94,1273.35,46.14,1508.316,53.9,32.01,83.8,5753.09,296.3
10/29/2017,1509235200,5012.75,237.2002,1948.07,1261.94,1273.35,46.14,1508.316,53.9,32.01,83.8,6153.85,305.09
10/30/2017,1509321600,4997.15,237.3407,1948.73,1262.39,1276.29,45.85,1490.899,54.15,31.79,84.01,6130.53,307.75
10/31/2017,1509408000,5002.03,237.6712,1949.07,1265.46,1271.45,46.28,1502.773,54.38,31.68,83.64,6468.4,305.88
11/1/2017,1509494400,5009.99,238.369,1949.8,1267.94,1274.66,46.52,1492.778,54.3,31.97,82.47,6767.31,291.69
11/2/2017,1509580800,5011.48,238.5588,1948.85,1265.67,1276.13,46.58,1496.547,54.54,31.96,83.9,7078.5,287.43
11/3/2017,1509667200,5027.49,238.7694,1948.84,1265.39,1269.91,46.34,1494.91,55.64,31.87,85.6,7207.76,305.71
11/4/2017,1509753600,5027.49,238.7694,1948.84,1265.39,1269.91,46.34,1494.91,55.64,31.87,85.6,7379.95,300.47
11/5/2017,1509840000,5027.49,238.7694,1948.84,1265.39,1269.91,46.34,1494.91,55.64,31.87,85.6,7407.41,296.26
11/6/2017,1509926400,5034.3,239.0349,1948.92,1270.28,1281.95,46.86,1497.962,57.35,31.74,85.03,7022.76,298.89
11/7/2017,1510012800,5033.38,239.1263,1947.15,1268.68,1275.3,46.56,1479.091,57.2,31.33,84.14,7144.38,294.66
11/8/2017,1510099200,5040.74,239.5369,1941.64,1265.15,1281.36,46.78,1481.734,56.81,31.39,83.21,7459.69,309.07
11/9/2017,1510185600,5023.01,238.706,1934.25,1261.12,1285.07,46.49,1475.019,57.17,31.23,82.92,7143.58,320.88
11/10/2017,1510272000,5020.31,238.3889,1933.9,1261.72,1275.07,46.29,1475.275,56.74,31.17,82.77,6618.14,299.25
11/11/2017,1510358400,5020.31,238.3889,1933.9,1261.72,1275.07,46.29,1475.275,56.74,31.17,82.77,6357.6,314.68
11/12/2017,1510444800,5020.31,238.3889,1933.9,1261.72,1275.07,46.29,1475.275,56.74,31.17,82.77,5950.07,307.91
11/13/2017,1510531200,5025.36,237.8225,1933.62,1259.71,1278.31,46.19,1475.068,56.76,31.33,81.68,6559.49,316.72
11/14/2017,1510617600,5014.53,237.327,1929.14,1256.18,1280.25,45.88,1471.257,55.7,31.12,80.06,6635.75,337.63
11/15/2017,1510704000,4987.96,236.0498,1923.56,1253.61,1278.14,45.64,1464.095,55.33,31.32,80.05,7315.54,333.36
11/16/2017,1510790400,5030.48,237.9807,1933.17,1258.54,1278.58,46.59,1486.881,55.14,31.76,81.43,7871.69,330.92
11/17/2017,1510876800,5017.45,237.9903,1934.13,1259.73,1292.42,46.82,1492.822,56.55,31.73,81.43,7708.99,332.39
11/18/2017,1510963200,5017.45,237.9903,1934.13,1259.73,1292.42,46.82,1492.822,56.55,31.73,81.43,7790.15,347.61
11/19/2017,1511049600,5017.45,237.9903,1934.13,1259.73,1292.42,46.82,1492.822,56.55,31.73,81.43,8036.49,354.39
11/20/2017,1511136000,5024.01,238.2538,1936.36,1259.75,1276.92,47.06,1503.396,56.09,32,80.87,8200.64,366.73
11/21/2017,1511222400,5056.95,239.8095,1938.94,1264.72,1280.61,47.69,1518.89,56.83,32.08,81.28,8071.26,360.4
11/22/2017,1511308800,5053.6,240.2606,1940.51,1266.02,1292.12,47.81,1516.762,58.02,32.83,81.71,8253.55,380.65
11/23/2017,1511395200,5053.6,240.5015,1940.51,1266.02,1291.47,47.81,1516.762,58.02,32.83,81.71,8038.77,410.17
11/24/2017,1511481600,5064.23,241.1978,1941.64,1267.47,1288.37,47.71,1519.163,58.95,32.79,81.96,8253.69,474.91
11/25/2017,1511568000,5064.23,241.1978,1941.64,1267.47,1288.37,47.71,1519.163,58.95,32.79,81.96,8790.92,466.28
11/26/2017,1511654400,5064.23,241.1978,1941.64,1267.47,1288.37,47.71,1519.163,58.95,32.79,81.96,9330.55,471.33
11/27/2017,1511740800,5062.85,240.5719,1942.93,1264.28,1294.52,47.01,1513.309,58.11,32.87,81.22,9818.35,480.36
11/28/2017,1511827200,5112.91,241.7434,1942.62,1265.1,1293.98,47.36,1536.433,57.99,32.89,81.39,10058.8,472.9
11/29/2017,1511913600,5111.68,241.5978,1943.41,1264.54,1283.64,46.61,1542.297,57.3,32.84,81,9888.61,427.52
11/30/2017,1512000000,5155.44,242.2721,1944.09,1266.3,1275.01,46.1,1544.141,57.4,32.77,83.19,10233.6,447.11
12/1/2017,1512086400,5145.21,241.3309,1944.2,1265.4,1280.62,45.84,1537.021,58.36,32.9,83.42,10975.6,466.54
12/2/2017,1512172800,5145.21,241.3309,1944.2,1265.4,1280.62,45.84,1537.021,58.36,32.9,83.42,11074.6,463.45
12/3/2017,1512259200,5145.21,241.3309,1944.2,1265.4,1280.62,45.84,1537.021,58.36,32.9,83.42,11323.2,465.85
12/4/2017,1512345600,5139.91,241.5501,1946.47,1264.25,1276.18,45.93,1532.414,57.47,33.11,81.43,11657.2,470.2
12/5/2017,1512432000,5120.92,240.7987,1946.79,1262.25,1265.77,45.9,1516.761,57.62,33.21,80.35,11916.7,463.28
12/6/2017,1512518400,5120.46,239.8299,1945.43,1257.25,1263.37,45.28,1508.883,55.96,33.04,79.95,14291.5,428.59
12/7/2017,1512604800,5136.37,240.3852,1944.58,1261.55,1247.22,45.41,1520.469,56.69,33.15,82.28,17899.7,434.41
12/8/2017,1512691200,5165.19,241.6714,1945.14,1265.96,1248.49,45.94,1521.724,57.36,33.48,83.93,16569.4,456.03
12/9/2017,1512777600,5165.19,241.6714,1945.14,1265.96,1248.49,45.94,1521.724,57.36,33.48,83.93,15178.2,473.5
12/10/2017,1512864000,5165.19,241.6714,1945.14,1265.96,1248.49,45.94,1521.724,57.36,33.48,83.93,15455.4,441.72
12/11/2017,1512950400,5181.75,242.7064,1946.6,1267.55,1242.02,46.17,1519.84,57.99,33.29,83.07,16936.8,515.14
12/12/2017,1513036800,5189.96,242.7501,1947.37,1267.2,1244.49,45.86,1516.117,57.14,33.47,81.69,17415.4,651.43
12/13/2017,1513123200,5187.68,243.0114,1947.03,1265.16,1255.5,46.41,1524.446,56.6,33.48,82.92,16408.2,702.77
12/14/2017,1513209600,5167.45,242.3892,1946.08,1262.8,1252.96,46.07,1506.95,57.04,33.47,81.32,16564,695.82
12/15/2017,1513296000,5214.1,243.1512,1945.78,1265.42,1256.44,46.17,1530.425,57.3,33.25,81.82,17706.9,684.45
12/16/2017,1513382400,5214.1,243.1512,1945.78,1265.42,1256.44,46.17,1530.425,57.3,33.25,81.82,19497.4,696.21
12/17/2017,1513468800,5214.1,243.1512,1945.78,1265.42,1256.44,46.17,1530.425,57.3,33.25,81.82,19140.8,719.97
12/18/2017,1513555200,5242.28,245.3644,1946.17,1270.47,1262.26,46.69,1548.925,57.16,33.1,81.82,19114.2,794.65
12/19/2017,1513641600,5225.43,244.6303,1945.61,1270.09,1261.7,45.75,1536.75,57.46,32.88,81.56,17776.7,826.82
12/20/2017,1513728000,5221.79,244.5677,1945.01,1270.98,1265.57,45.81,1540.076,58.09,32.98,82.14,16624.6,819.09
12/21/2017,1513814400,5232.16,245.1633,1945.68,1274.15,1266.6,46.11,1547.107,58.36,32.94,83.08,15802.9,821.06
12/22/2017,1513900800,5229.79,245.2142,1945.83,1275.46,1274.16,46.5,1542.925,58.47,33.07,84.59,13831.8,674.86
12/23/2017,1513987200,5229.79,245.2142,1945.83,1275.46,1274.16,46.5,1542.925,58.47,33.07,84.59,14699.2,719.39
12/24/2017,1514073600,5229.79,245.2142,1945.83,1275.46,1274.16,46.5,1542.925,58.47,33.07,84.59,13925.8,694.15
12/25/2017,1514160000,5229.79,245.2509,1945.83,1275.46,1274.16,46.5,1542.925,58.47,33.07,84.59,14026.6,765.83
12/26/2017,1514246400,5224.51,245.1333,1947.16,1275.09,1283.1,46.46,1544.226,59.97,33.05,85.17,16099.8,773.84
12/27/2017,1514332800,5229.01,245.7448,1948.11,1275.14,1287.18,46.58,1543.937,59.64,32.96,85.88,15838.5,762.84
12/28/2017,1514419200,5239.59,246.4017,1949.11,1275.52,1295.04,46.9,1548.926,59.84,33.1,86.2,14606.5,737.02
12/29/2017,1514505600,5212.76,246.178,1949.97,1275.6,1302.8,47.12,1535.511,60.42,33.12,84.87,14656.2,753.59
12/30/2017,1514592000,5212.76,246.178,1949.97,1275.6,1302.8,47.12,1535.511,60.42,33.12,84.87,12952.2,717.26
12/31/2017,1514678400,5212.76,246.178,1949.97,1275.6,1302.8,47.12,1535.511,60.42,33.12,84.87,14156.4,756.73
1/1/2018,1514764800,5212.76,246.1574,1949.97,1275.6,1302.8,47.12,1535.511,60.42,33.12,84.87,13657.2,772.64
1/2/2018,1514851200,5256.28,247.9758,1951.84,1279.61,1317.56,48.01,1550.011,60.37,33.74,87.21,14982.1,884.44
1/3/2018,1514937600,5289.92,249.1255,1956.91,1284.52,1313.21,48.47,1552.576,61.63,34.2,88.37,15201,962.72
1/4/2018,1515024000,5312.33,251.1203,1961.97,1289.1,1323.01,48.71,1555.724,62.01,34.56,87.35,15599.2,980.92
1/5/2018,1515110400,5349.69,252.7624,1964.27,1290.87,1319.59,49.13,1560.01,61.44,34.49,87.04,17429.5,997.72
1/6/2018,1515196800,5349.69,252.7624,1964.27,1290.87,1319.59,49.13,1560.01,61.44,34.49,87.04,17527,1041.68
1/7/2018,1515283200,5349.69,252.7624,1964.27,1290.87,1319.59,49.13,1560.01,61.44,34.49,87.04,16477.6,1153.17
1/8/2018,1515369600,5358.68,253.0525,1965.99,1290.22,1320.4,49.13,1561.808,61.73,34.52,85.31,15170.1,1148.53
1/9/2018,1515456000,5367.26,253.4337,1965.77,1291.34,1312.85,49.05,1560.099,62.96,34.67,87.49,14595.4,1299.74
1/10/2018,1515542400,5361.33,253.296,1961.75,1292.35,1316.89,48.74,1559.801,63.57,34.8,88.59,14973.3,1255.82
1/11/2018,1515628800,5399.46,254.2704,1963.16,1296.95,1322.44,49.04,1586.787,63.8,35.17,89.14,13405.8,1154.93
1/12/2018,1515715200,5435.92,255.9485,1963.48,1301.01,1337.64,49.51,1591.972,64.3,35.43,89.62,13980.6,1273.2
1/13/2018,1515801600,5435.92,255.9485,1963.48,1301.01,1337.64,49.51,1591.972,64.3,35.43,89.62,14360.2,1396.42
1/14/2018,1515888000,5435.92,255.9485,1963.48,1301.01,1337.64,49.51,1591.972,64.3,35.43,89.62,13772,1366.77
1/15/2018,1515974400,5435.92,256.9025,1963.48,1301.01,1339.99,49.51,1591.972,64.3,35.43,89.62,13819.8,1291.92
1/16/2018,1516060800,5416.86,256.5134,1965.15,1298.52,1338.41,49.32,1572.97,63.73,35.66,86.84,11490.5,1053.69
1/17/2018,1516147200,5467.85,257.8251,1964.52,1299.59,1326.84,49.97,1586.658,63.97,35.77,88.02,11188.6,1014.25
1/18/2018,1516233600,5459.5,257.6317,1962.83,1299.69,1327.03,50.03,1576.729,63.95,35.94,87.89,11474.9,1036.28
1/19/2018,1516320000,5483.57,258.864,1961.88,1302.6,1331.84,50.44,1597.628,63.37,35.92,88.92,11607.4,1039.1
1/20/2018,1516406400,5483.57,258.864,1961.88,1302.6,1331.84,50.44,1597.628,63.37,35.92,88.92,12899.2,1155.15
1/21/2018,1516492800,5483.57,258.864,1961.88,1302.6,1331.84,50.44,1597.628,63.37,35.92,88.92,11600.1,1049.58
1/22/2018,1516579200,5527.89,260.4245,1962.97,1306.76,1333.92,50.73,1605.165,63.49,36.15,93.89,10931.4,1003.26
1/23/2018,1516665600,5540.13,261.711,1965.31,1309.84,1341.21,50.97,1610.706,64.47,35.97,95.82,10868.4,986.23
1/24/2018,1516752000,5537.03,262.1082,1966.36,1311.85,1358.46,51.4,1599.611,65.61,36,94.34,11359.4,1058.78
1/25/2018,1516838400,5540.38,262.4417,1966.85,1310.86,1348.26,51.37,1601.669,65.51,35.81,95.41,11259.4,1056.03
1/26/2018,1516924800,5606.08,264.1886,1967.27,1315.98,1349.12,52.08,1608.058,66.14,36.06,96.19,11171.4,1055.17
1/27/2018,1517011200,5606.08,264.1886,1967.27,1315.98,1349.12,52.08,1608.058,66.14,36.06,96.19,11440.7,1107.07
1/28/2018,1517097600,5606.08,264.1886,1967.27,1315.98,1349.12,52.08,1608.058,66.14,36.06,96.19,11786.3,1246.01
1/29/2018,1517184000,5568.67,262.5495,1965.59,1313.09,1340.33,51.29,1598.109,65.56,35.55,97.03,11296.4,1182.36
1/30/2018,1517270400,5508.36,259.9745,1960.63,1306.16,1338.59,50.59,1582.817,64.5,35.11,95.03,10106.3,1071.13
1/31/2018,1517356800,5511.21,260.0665,1961.66,1306.79,1345.14,51.03,1574.982,64.73,35.32,93.37,10221.1,1118.31
2/1/2018,1517443200,5508.7,259.8837,1959.73,1307.79,1348.79,50.34,1579.866,65.8,35.39,93.61,9170.54,1036.79
2/2/2018,1517529600,5392.21,255.2102,1953.83,1298.89,1333.39,49.05,1547.273,65.45,34.52,91.89,8830.75,915.78
2/3/2018,1517616000,5392.21,255.2102,1953.83,1298.89,1333.39,49.05,1547.273,65.45,34.52,91.89,9174.91,964.02
2/4/2018,1517702400,5392.21,255.2102,1953.83,1298.89,1333.39,49.05,1547.273,65.45,34.52,91.89,8277.01,834.68
2/5/2018,1517788800,5171.26,247.6584,1949.55,1291.16,1339.67,47.33,1491.089,64.15,32.55,88.34,6955.27,697.95
2/6/2018,1517875200,5262.02,246.3394,1943.08,1286.83,1324.16,48.87,1507.168,63.39,33.48,91.05,7754,793.12
2/7/2018,1517961600,5235.84,246.5028,1947.76,1286.37,1318.39,47.33,1507.969,61.79,33.6,91.42,7621.3,757.07
2/8/2018,1518048000,5040.06,240.4712,1938.75,1277.94,1318.76,45.69,1463.793,61.15,33.11,86.82,8265.59,817.81
2/9/2018,1518134400,5116.99,240.597,1925.19,1274.2,1316.65,46.42,1477.836,59.2,33.23,87.02,8736.98,883.86
2/10/2018,1518220800,5116.99,240.597,1925.19,1274.2,1316.65,46.42,1477.836,59.2,33.23,87.02,8621.9,860.41
2/11/2018,1518307200,5116.99,240.597,1925.19,1274.2,1316.65,46.42,1477.836,59.2,33.23,87.02,8129.97,814.66
2/12/2018,1518393600,5188.37,243.4528,1931.61,1279.31,1322.7,47.15,1490.981,59.29,33.47,88.79,8926.57,868.71
2/13/2018,1518480000,5202.22,244.2334,1927.07,1280.99,1329.55,47.51,1494.95,59.19,33.6,89.31,8598.31,845.26
2/14/2018,1518566400,5273.43,247.4039,1927.05,1287.48,1350.73,48.7,1522.096,60.6,34.06,91.65,9494.63,923.56
2/15/2018,1518652800,5338.35,250.5025,1934.58,1291.46,1353.67,49.7,1537.197,61.34,34.68,92.73,10166.4,936.98
2/16/2018,1518739200,5340.82,251.1697,1940.65,1293.21,1346.96,49.54,1543.551,61.68,34.75,92.47,10233.9,944.21
2/17/2018,1518825600,5340.82,251.1697,1940.65,1293.21,1346.96,49.54,1543.551,61.68,34.75,92.47,11112.7,974.11
2/18/2018,1518912000,5340.82,251.1697,1940.65,1293.21,1346.96,49.54,1543.551,61.68,34.75,92.47,10551.8,923.92
2/19/2018,1518998400,5340.82,251.001,1940.65,1293.21,1346.46,49.54,1543.551,61.68,34.75,92.47,11225.3,943.86
2/20/2018,1519084800,5309.99,249.8417,1943.14,1290.47,1329.19,48.86,1529.992,61.9,34.79,90.83,11403.7,895.37
2/21/2018,1519171200,5280.91,249.4184,1942.84,1291.59,1324.63,48.82,1531.836,61.68,34.86,91.05,10690.4,849.97
2/22/2018,1519257600,5286.5,249.128,1939.69,1288.02,1332.05,48.85,1529.987,62.77,35.06,91.17,10005,812.84
2/23/2018,1519344000,5371.56,251.9865,1939.34,1289.3,1328.71,49.72,1549.186,63.55,35.22,92.54,10301.1,864.19
2/24/2018,1519430400,5371.56,251.9865,1939.34,1289.3,1328.71,49.72,1549.186,63.55,35.22,92.54,9813.07,840.52
2/25/2018,1519516800,5371.56,251.9865,1939.34,1289.3,1328.71,49.72,1549.186,63.55,35.22,92.54,9664.73,844.81
2/26/2018,1519603200,5435.38,254.0678,1945.09,1290.91,1333.68,50.18,1559.332,63.91,35.2,93.19,10366.7,869.32
2/27/2018,1519689600,5367.09,251.8946,1944.57,1280.63,1318.36,48.72,1536.474,63.01,34.61,92.09,10725.6,878.27
2/28/2018,1519776000,5308.09,249.1442,1944.99,1275.14,1318.31,48.02,1512.446,61.64,34.46,90.36,10397.9,855.2
3/1/2018,1519862400,5238.18,246.2137,1941.51,1271.47,1317.03,47.93,1507.388,60.99,34.38,89.52,10951,872.2
3/2/2018,1519948800,5265.24,245.9542,1935.45,1272.24,1322.75,48.13,1533.172,61.25,34.46,91.96,11086.4,856.85
3/3/2018,1520035200,5265.24,245.9542,1935.45,1272.24,1322.75,48.13,1533.172,61.25,34.46,91.96,11489.7,857.22
3/4/2018,1520121600,5265.24,245.9542,1935.45,1272.24,1322.75,48.13,1533.172,61.25,34.46,91.96,11512.6,866.68
3/5/2018,1520208000,5323.36,247.5396,1938.56,1275.29,1320.11,48.2,1546.048,62.57,34.65,93.38,11573.3,853.68
3/6/2018,1520294400,5337.69,249.1817,1941.98,1277.93,1334.56,48.65,1562.204,62.6,34.74,93.65,10779.9,816.95
3/7/2018,1520380800,5335.47,248.891,1940.01,1276.86,1325.57,48.7,1574.533,61.15,34.9,94.83,9965.57,752.83
3/8/2018,1520467200,5360.73,250.0598,1940.6,1276.89,1321.99,48.71,1571.965,60.12,34.98,94.99,9395.01,704.6
3/9/2018,1520553600,5454.03,252.8561,1942.16,1281.59,1323.93,49.75,1597.142,62.04,35.52,96.45,9337.55,728.92
3/10/2018,1520640000,5454.03,252.8561,1942.16,1281.59,1323.93,49.75,1597.142,62.04,35.52,96.45,8866,686.89
3/11/2018,1520726400,5454.03,252.8561,1942.16,1281.59,1323.93,49.75,1597.142,62.04,35.52,96.45,9578.63,723.34
3/12/2018,1520812800,5447.1,253.75,1942.73,1283.45,1323.1,49.87,1601.056,61.36,35.15,96.98,9205.12,699.83
3/13/2018,1520899200,5412.75,252.8017,1941.9,1281.36,1326.51,49.42,1592.052,60.71,35.08,95.94,9194.85,690.83
3/14/2018,1520985600,5383.27,251.661,1939.87,1278.62,1324.85,49.5,1584.311,60.96,35.14,95.52,8269.81,614.29
3/15/2018,1521072000,5379.39,251.5152,1938.41,1276.78,1316.1,49.32,1576.618,61.19,35.03,94.03,8300.86,611.3
3/16/2018,1521158400,5388.74,251.5302,1938.47,1277.5,1314.24,49.21,1586.048,62.34,35.11,93.57,8338.35,601.67
